artist,artistLabel,sitelinks
http://www.wikidata.org/entity/Q4755393,Andreas Brantelid,7
http://www.wikidata.org/entity/Q5801673,Svante Henryson,7
http://www.wikidata.org/entity/Q1739532,Tomas Andersson Wij,7
http://www.wikidata.org/entity/Q1806034,Frida Öhrn,7
http://www.wikidata.org/entity/Q4962974,Elisa Lindström,7
http://www.wikidata.org/entity/Q982807,Christian Kjellvander,7
http://www.wikidata.org/entity/Q963388,Peter von Poehl,7
http://www.wikidata.org/entity/Q330793,Einar Billing,7
http://www.wikidata.org/entity/Q3374521,Nils Frykman,7
http://www.wikidata.org/entity/Q3429409,Joël Blomqvist,7
http://www.wikidata.org/entity/Q30229781,Sara Hjellström,7
http://www.wikidata.org/entity/Q724958,Håkan Hagegård,7
http://www.wikidata.org/entity/Q913068,Valborg Werbeck-Svärdström,7
http://www.wikidata.org/entity/Q4946024,Selma Ek,7
http://www.wikidata.org/entity/Q4933632,Eufrosyne Abrahamson,7
http://www.wikidata.org/entity/Q4949179,Elisabet Frösslind,7
http://www.wikidata.org/entity/Q3292086,Marie Louise Marcadet,7
http://www.wikidata.org/entity/Q2960976,Charlotta Eckerman,7
http://www.wikidata.org/entity/Q3025341,Lovisa Augusti,7
http://www.wikidata.org/entity/Q3087625,Tito Beltrán,7
http://www.wikidata.org/entity/Q5929206,Felix Körling,7
http://www.wikidata.org/entity/Q4951102,Rosa Grünberg,7
http://www.wikidata.org/entity/Q4351832,John Forsell,7
http://www.wikidata.org/entity/Q89216,Laci Boldemann,6
http://www.wikidata.org/entity/Q348837,Åke Hasselgård,6
http://www.wikidata.org/entity/Q361096,Ebbe Grims-land,6
http://www.wikidata.org/entity/Q90588,Abraham Baer,6
http://www.wikidata.org/entity/Q742863,Johan Christher Schütz,6
http://www.wikidata.org/entity/Q15624500,Ellen Nisbeth,6
http://www.wikidata.org/entity/Q725658,Mieszko Talarczyk,6
http://www.wikidata.org/entity/Q175272,Stefan Borsch,6
http://www.wikidata.org/entity/Q454452,Egil Johansen,6
http://www.wikidata.org/entity/Q7184787,Serhado,6
http://www.wikidata.org/entity/Q1995826,Ole Öhman,6
http://www.wikidata.org/entity/Q1795043,Bård Torstensen,6
http://www.wikidata.org/entity/Q22667567,Albin Johnsén,6
http://www.wikidata.org/entity/Q3355782,Markus Mustonen,6
http://www.wikidata.org/entity/Q1806251,Lars Jansson,6
http://www.wikidata.org/entity/Q47506213,Jireel,6
http://www.wikidata.org/entity/Q57245626,ADL,6
http://www.wikidata.org/entity/Q6254806,Morgan Ågren,6
http://www.wikidata.org/entity/Q3325420,Vigilante Carlstroem,6
http://www.wikidata.org/entity/Q3355505,Sami Sirviö,6
http://www.wikidata.org/entity/Q79071898,Greekazo,6
http://www.wikidata.org/entity/Q3063028,Fredrik Ullén,6
